date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year,lag_1,lag_7,lag_14,lag_21,lag_28,rollmean_7,rollstd_7,rollmean_14,rollstd_14,rollmean_28,rollstd_28,expanding_mean,store_enc,item_enc
2022-06-09,S02,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,3,6,23,0,2,2022,21.0,29.0,14.0,17.0,15.0,24.0,4.472135955000116,23.785714285714285,6.027865694845315,22.464285714285715,6.106961072824067,60.069711008162365,1,1
2022-06-10,S02,ITEM_B,35.0,120.0,1,0,7.0,500.0,0.2,4,6,23,0,2,2022,30.0,21.0,20.0,20.0,15.0,24.142857142857142,4.67006678855117,24.928571428571427,5.5256643974183115,23.0,6.085806194503049,60.06307895897662,1,1
2022-06-11,S02,ITEM_B,38.0,120.0,0,0,7.0,500.0,0.2,5,6,23,1,2,2022,35.0,26.0,26.0,27.0,36.0,26.142857142857142,5.928141120356561,26.0,5.935551299643487,23.714285714285715,6.28258700464337,60.057552370452036,1,1
2022-06-12,S02,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,6,6,23,1,2,2022,38.0,18.0,24.0,22.0,26.0,27.857142857142858,7.4258236676386735,26.857142857142858,6.746590510503405,23.785714285714285,6.436914045866751,60.05268959435626,1,1
2022-06-13,S02,ITEM_B,17.0,120.0,0,0,7.0,500.0,0.2,0,6,24,0,2,2022,30.0,23.0,18.0,22.0,18.0,29.571428571428573,6.0237624692313485,27.285714285714285,6.741702266525936,23.928571428571427,6.531567626641389,60.04606568216884,1,1
2022-06-14,S02,ITEM_B,20.0,120.0,0,0,7.0,500.0,0.2,1,6,24,0,2,2022,17.0,30.0,25.0,17.0,23.0,28.714285714285715,7.387247699342041,27.214285714285715,6.852047099260255,23.892857142857142,6.567818769291489,60.03657999118555,1,1
2022-06-15,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,2,6,24,0,2,2022,20.0,21.0,38.0,13.0,25.0,27.285714285714285,8.035634920243329,26.857142857142858,7.102081415999927,23.785714285714285,6.607275130952161,60.02775941837409,1,1
2022-06-16,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,3,6,24,0,2,2022,19.0,30.0,29.0,14.0,17.0,27.0,8.326663997864854,25.5,6.607105731996117,23.571428571428573,6.663491307275095,60.018722466960355,1,1
2022-06-17,S02,ITEM_B,16.0,120.0,0,0,7.0,500.0,0.2,4,6,24,0,2,2022,19.0,35.0,21.0,20.0,20.0,25.428571428571427,8.695921320886745,24.785714285714285,6.738849153380496,23.642857142857142,6.600865744085611,60.00968949570579,1,1
2022-06-18,S02,ITEM_B,32.0,120.0,0,0,7.0,500.0,0.2,5,6,24,1,2,2022,16.0,38.0,26.0,26.0,27.0,22.714285714285715,8.159131606453782,24.428571428571427,7.078833951281728,23.5,6.724747000611742,60.0,1,1
2022-06-19,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,6,6,24,1,2,2022,32.0,30.0,18.0,24.0,22.0,21.857142857142858,6.414269805898522,24.857142857142858,7.357436247212566,23.678571428571427,6.88559188896568,59.993836671802775,1,1
2022-06-20,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,0,6,25,0,2,2022,22.0,17.0,23.0,18.0,22.0,20.714285714285715,5.34522483824887,25.142857142857142,7.145274316278873,23.678571428571427,6.88559188896568,59.98547535211268,1,1
2022-06-21,S02,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,1,6,25,0,2,2022,21.0,20.0,30.0,25.0,17.0,21.285714285714285,5.0896720822432275,25.0,7.211102550923078,23.642857142857142,6.897204402614359,59.976897689768975,1,1
2022-06-22,S02,ITEM_B,23.0,120.0,1,0,7.0,500.0,0.2,2,6,25,0,2,2022,26.0,19.0,21.0,38.0,13.0,22.142857142857142,5.336308693862722,24.714285714285715,7.075728518383327,23.964285714285715,6.78496236435608,59.9694236691597,1,1
2022-06-23,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,3,6,25,0,2,2022,23.0,19.0,30.0,29.0,14.0,22.714285714285715,5.154748157905786,24.857142857142858,7.014897804581361,24.321428571428573,6.4409199448109655,59.96129316032549,1,1
2022-06-24,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,4,6,25,0,2,2022,21.0,16.0,35.0,21.0,20.0,23.0,4.966554808584241,24.214285714285715,6.919076988555262,24.571428571428573,6.154965303201287,59.95272647317502,1,1
2022-06-25,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,5,6,25,1,2,2022,18.0,32.0,38.0,26.0,26.0,23.285714285714285,4.535573676111238,23.0,6.348833932906083,24.5,6.221230079631967,59.94350406682788,1,1
2022-06-26,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,6,6,25,1,2,2022,22.0,22.0,30.0,18.0,24.0,21.857142857142858,2.410295378066376,21.857142857142858,4.655140134330652,24.357142857142858,6.231427431231288,59.935164835164834,1,1
2022-06-27,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,0,6,26,0,2,2022,22.0,21.0,17.0,23.0,18.0,21.857142857142858,2.410295378066376,21.285714285714285,4.027378827439256,24.285714285714285,6.247115736599492,59.926829268292686,1,1
2022-06-28,S02,ITEM_B,13.0,120.0,0,0,7.0,500.0,0.2,1,6,26,0,2,2022,18.0,26.0,20.0,30.0,25.0,21.428571428571427,2.819996622761308,21.357142857142858,3.9537157373531526,24.285714285714285,6.247115736599492,59.91761862917399,1,1
2022-06-29,S02,ITEM_B,14.0,120.0,0,0,7.0,500.0,0.2,2,6,26,0,2,2022,13.0,23.0,19.0,21.0,38.0,19.571428571428573,3.505098327539202,20.857142857142858,4.537995878505398,23.857142857142858,6.598059679512283,59.90731385899407,1,1
2022-06-30,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,3,6,26,0,2,2022,14.0,21.0,19.0,30.0,29.0,18.285714285714285,3.683941988065517,20.5,4.879312688034798,23.0,6.242031957862568,59.89723320158103,1,1
2022-07-01,S02,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,4,7,26,0,3,2022,22.0,18.0,16.0,35.0,21.0,18.428571428571427,3.823486317361577,20.714285714285715,4.874242685604299,22.75,6.1320348867131065,59.88891328210757,1,1
2022-07-02,S02,ITEM_B,28.0,120.0,0,0,7.0,500.0,0.2,5,7,26,1,3,2022,0.0,22.0,32.0,38.0,26.0,15.857142857142858,7.967194642795762,19.571428571428573,7.3245035086533905,22.0,7.488262420220677,59.87576821773486,1,1
2022-07-03,S02,ITEM_B,13.0,120.0,0,0,7.0,500.0,0.2,6,7,26,1,3,2022,28.0,22.0,22.0,30.0,18.0,16.714285714285715,8.99470743853101,19.285714285714285,6.866065623250411,22.071428571428573,7.537209285242047,59.86877331577792,1,1
2022-07-04,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,0,7,27,0,3,2022,13.0,18.0,21.0,17.0,23.0,15.428571428571429,8.753230696094473,18.642857142857142,7.012155850396723,21.892857142857142,7.6948240694854535,59.85849056603774,1,1
2022-07-05,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,1,7,27,0,3,2022,18.0,13.0,26.0,20.0,30.0,15.428571428571429,8.753230696094473,18.428571428571427,6.980349183615233,21.714285714285715,7.726132389050617,59.84930905900417,1,1
2022-07-06,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,2,7,27,0,3,2022,22.0,14.0,23.0,19.0,21.0,16.714285714285715,8.99470743853101,18.142857142857142,6.723748300517656,21.428571428571427,7.554388331876944,59.84100877192982,1,1
2022-07-07,S02,ITEM_B,15.0,120.0,0,0,7.0,500.0,0.2,3,7,27,0,3,2022,22.0,22.0,21.0,19.0,30.0,17.857142857142858,9.099973835650697,18.071428571428573,6.673302558170866,21.464285714285715,7.554650972928316,59.83271212453409,1,1
2022-07-08,S02,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,4,7,27,0,3,2022,15.0,0.0,18.0,16.0,35.0,16.857142857142858,8.952254305082066,17.642857142857142,6.663414957889182,20.928571428571427,7.4581726062323295,59.82288469969312,1,1
2022-07-09,S02,ITEM_B,23.0,120.0,0,0,7.0,500.0,0.2,5,7,27,1,3,2022,0.0,28.0,22.0,32.0,38.0,16.857142857142858,8.952254305082066,16.357142857142858,8.158121417021581,19.678571428571427,7.93050169553437,59.80977427131273,1,1
2022-07-10,S02,ITEM_B,48.0,120.0,1,0,7.0,500.0,0.2,6,7,27,1,3,2022,23.0,13.0,22.0,22.0,30.0,16.142857142857142,8.071112509614782,16.428571428571427,8.21550397081194,19.142857142857142,7.111359122660395,59.80170902716915,1,1
2022-07-11,S02,ITEM_B,0.0,120.0,0,0,7.0,500.0,0.2,0,7,28,0,3,2022,48.0,18.0,18.0,21.0,17.0,21.142857142857142,14.264508069898334,18.285714285714285,11.750146129553327,19.785714285714285,8.753230696095239,59.79912376779847,1,1
2022-07-12,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,1,7,28,0,3,2022,0.0,22.0,13.0,26.0,20.0,18.571428571428573,16.389601813926145,17.0,12.727922061354782,19.178571428571427,9.51043704034832,59.78602715724924,1,1
2022-07-13,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,2,7,28,0,3,2022,18.0,22.0,14.0,23.0,19.0,18.0,16.319722219858303,17.357142857142858,12.677097112853295,19.107142857142858,9.511549648695178,59.77687760017517,1,1
2022-07-14,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,3,7,28,0,3,2022,18.0,15.0,22.0,21.0,19.0,17.428571428571427,16.226081297889444,17.642857142857142,12.64063741611303,19.071428571428573,9.51384399247981,59.76773204903678,1,1
2022-07-15,S02,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,4,7,28,0,3,2022,18.0,0.0,0.0,18.0,16.0,17.857142857142858,16.190826326746283,17.357142857142858,12.579636431438507,19.035714285714285,9.515998781223624,59.75859050120376,1,1
2022-07-16,S02,ITEM_B,27.0,120.0,1,0,7.0,500.0,0.2,5,7,28,1,3,2022,30.0,23.0,28.0,22.0,32.0,22.142857142857142,14.565124686828517,19.5,11.934113998240553,19.535714285714285,9.716279362806583,59.75207877461707,1,1
2022-07-17,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,6,7,28,1,3,2022,27.0,48.0,13.0,22.0,22.0,22.714285714285715,14.6823509211377,19.428571428571427,11.882205737435171,19.357142857142858,9.522738034964325,59.74491358564865,1,1
2022-07-18,S02,ITEM_B,17.0,120.0,1,0,7.0,500.0,0.2,0,7,29,0,3,2022,22.0,0.0,18.0,18.0,21.0,19.0,9.643650760993143,20.071428571428573,11.750379933064007,19.357142857142858,9.522738034964325,59.73665791776028,1,1
2022-07-19,S02,ITEM_B,25.0,120.0,0,0,7.0,500.0,0.2,1,7,29,0,3,2022,17.0,18.0,22.0,13.0,26.0,21.428571428571427,5.159365040298254,20.0,11.766968108287841,19.214285714285715,9.52718194258997,59.72731248633282,1,1
2022-07-20,S02,ITEM_B,20.0,120.0,0,0,7.0,500.0,0.2,2,7,29,0,3,2022,25.0,18.0,22.0,14.0,23.0,22.428571428571427,5.061526214399371,20.214285714285715,11.833320435422909,19.178571428571427,9.502645134397117,59.71972015741146,1,1
2022-07-21,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,3,7,29,0,3,2022,20.0,18.0,15.0,22.0,21.0,22.714285714285715,4.820590756131421,20.071428571428573,11.82217138531078,19.071428571428573,9.474834392880092,59.71103825136612,1,1
2022-07-22,S02,ITEM_B,25.0,120.0,0,0,7.0,500.0,0.2,4,7,29,0,3,2022,19.0,30.0,0.0,0.0,18.0,22.857142857142858,4.670066788551135,20.357142857142858,11.738215975421449,19.0,9.46729262406346,59.70214160839161,1,1
2022-07-23,S02,ITEM_B,33.0,120.0,0,0,7.0,500.0,0.2,5,7,29,1,3,2022,25.0,27.0,23.0,28.0,22.0,22.142857142857142,3.6709931185164075,22.142857142857142,10.20450234611149,19.25,9.532109478553409,59.69455975529823,1,1
2022-07-24,S02,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,6,7,29,1,3,2022,33.0,22.0,48.0,13.0,22.0,23.0,5.3229064742241965,22.857142857142858,10.611004033235215,19.642857142857142,9.870323217772397,59.688728702490174,1,1
2022-07-25,S02,ITEM_B,22.0,120.0,1,0,7.0,500.0,0.2,0,7,30,0,3,2022,30.0,17.0,0.0,18.0,18.0,24.142857142857142,5.899959644737293,21.571428571428573,8.130798860494354,19.928571428571427,10.055138989881561,59.682245031666305,1,1
2022-07-26,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,1,7,30,0,3,2022,22.0,25.0,18.0,22.0,13.0,24.857142857142858,5.1455019654252805,23.142857142857142,5.260259467959481,20.071428571428573,10.055138989881558,59.67401746724891,1,1
2022-07-27,S02,ITEM_B,24.0,120.0,0,0,7.0,500.0,0.2,2,7,30,0,3,2022,19.0,20.0,18.0,22.0,14.0,24.0,5.597618541249314,23.214285714285715,5.191391860616689,20.285714285714285,9.962363035379374,59.6651386160227,1,1
2022-07-28,S02,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,3,7,30,0,3,2022,24.0,19.0,18.0,15.0,22.0,24.571428571428573,5.3184315625679695,23.642857142857142,4.970793820781484,20.642857142857142,9.907775792983866,59.657354866870364,1,1
2022-07-29,S02,ITEM_B,20.0,120.0,0,0,7.0,500.0,0.2,4,7,30,0,3,2022,27.0,25.0,30.0,0.0,0.0,25.714285714285715,4.750939756662224,24.285714285714285,4.762490806421307,20.821428571428573,9.97795188450714,59.65022910757146,1,1
2022-07-30,S02,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,5,7,30,1,3,2022,20.0,33.0,27.0,23.0,28.0,25.0,5.22812904711985,23.571428571428573,4.586171282550962,21.535714285714285,9.110360983445865,59.64157940663176,1,1
2022-07-31,S02,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,6,7,30,1,3,2022,29.0,30.0,22.0,48.0,13.0,24.428571428571427,4.353433237386994,23.714285714285715,4.730076783050633,21.571428571428573,9.1385571899093,59.634896401308616,1,1
2022-08-01,S02,ITEM_B,23.0,120.0,0,0,7.0,500.0,0.2,0,8,31,0,3,2022,29.0,22.0,17.0,0.0,18.0,24.285714285714285,4.1518785191886405,24.214285714285715,4.901782586712844,22.142857142857142,9.082805430998157,59.62821631051025,1,1
2022-08-02,S02,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,1,8,31,0,3,2022,23.0,19.0,25.0,18.0,22.0,24.428571428571427,4.076646614443355,24.642857142857142,4.465373493840083,22.321428571428573,9.04742063274584,59.620231087856986,1,1
2022-08-03,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,2,8,31,0,3,2022,26.0,24.0,20.0,18.0,22.0,25.428571428571427,3.3094381626472553,24.714285714285715,4.479501542120874,22.464285714285715,9.073698836859506,59.61290322580645,1,1
2022-08-04,S02,ITEM_B,23.0,120.0,0,0,7.0,500.0,0.2,3,8,31,0,3,2022,21.0,27.0,19.0,18.0,15.0,25.0,3.6968455021371476,24.785714285714285,4.405915104948938,22.428571428571427,9.077561148355398,59.60448899542384,1,1
2022-08-05,S02,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,4,8,31,0,3,2022,23.0,20.0,25.0,30.0,0.0,24.428571428571427,3.6449573777644018,25.071428571428573,4.122439265099616,22.714285714285715,8.960229588896098,59.59651416122004,1,1
2022-08-06,S02,ITEM_B,31.0,120.0,0,0,7.0,500.0,0.2,5,8,31,1,3,2022,29.0,29.0,33.0,27.0,23.0,25.714285714285715,3.4016802570838034,25.357142857142858,4.2536345157214015,23.75,7.8439644171676415,59.58984970594641,1,1
2022-08-07,S02,ITEM_B,32.0,120.0,0,0,7.0,500.0,0.2,6,8,31,1,3,2022,31.0,29.0,30.0,22.0,48.0,26.0,3.7859388972008725,25.214285714285715,4.003432593088365,24.035714285714285,7.960467801521579,59.58362369337979,1,1
2022-08-08,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,0,8,32,0,3,2022,32.0,23.0,22.0,17.0,0.0,26.428571428571427,4.314979445959499,25.357142857142858,4.2173112625989715,23.464285714285715,6.64152003383283,59.577618114522096,1,1
2022-08-09,S02,ITEM_B,20.0,120.0,0,0,7.0,500.0,0.2,1,8,32,0,3,2022,21.0,26.0,19.0,25.0,18.0,26.142857142857142,4.63424108956318,25.285714285714285,4.286446823833949,24.214285714285715,4.833196495054019,59.569220722681756,1,1
2022-08-10,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,2,8,32,0,3,2022,20.0,21.0,24.0,20.0,18.0,25.285714285714285,5.186980037051132,25.357142857142858,4.180672431314348,24.285714285714285,4.752053301681774,59.560609357997826,1,1
2022-08-11,S02,ITEM_B,20.0,120.0,0,0,7.0,500.0,0.2,3,8,32,0,3,2022,22.0,23.0,27.0,19.0,18.0,25.428571428571427,5.061526214399438,25.214285714285715,4.263955755076311,24.428571428571427,4.614217733377921,59.552436901653614,1,1
2022-08-12,S02,ITEM_B,28.0,120.0,0,0,7.0,500.0,0.2,4,8,32,0,3,2022,20.0,29.0,20.0,25.0,30.0,25.0,5.416025603091101,24.714285714285715,4.445024382179583,24.5,4.52564707876072,59.54383293452251,1,1
2022-08-13,S02,ITEM_B,28.0,120.0,1,0,7.0,500.0,0.2,5,8,32,1,3,2022,28.0,31.0,29.0,33.0,27.0,24.857142857142858,5.304984179322507,25.285714285714285,4.304355065210386,24.428571428571427,4.450789122115066,59.53697259678121,1,1
2022-08-14,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,6,8,32,1,3,2022,28.0,32.0,29.0,30.0,22.0,24.428571428571427,4.825527358301798,25.214285714285715,4.245877121090793,24.464285714285715,4.476127152542503,59.53011524244401,1,1
2022-08-15,S02,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,0,8,33,0,3,2022,19.0,21.0,23.0,22.0,17.0,22.571428571428573,3.8234863173616866,24.5,4.398426291991587,24.357142857142858,4.572172558508255,59.52130434782609,1,1
2022-08-16,S02,ITEM_B,25.0,120.0,1,0,7.0,500.0,0.2,1,8,33,0,3,2022,29.0,20.0,26.0,19.0,25.0,23.714285714285715,4.423960733486821,24.928571428571427,4.531331706341576,24.785714285714285,4.416778974314916,59.51467072375571,1,1
2022-08-17,S02,ITEM_B,23.0,120.0,1,0,7.0,500.0,0.2,2,8,33,0,3,2022,25.0,22.0,21.0,24.0,20.0,24.428571428571427,4.11732691832769,24.857142857142858,4.521013209391208,24.785714285714285,4.416778974314916,59.507170795306386,1,1
2022-08-18,S02,ITEM_B,15.0,120.0,0,0,7.0,500.0,0.2,3,8,33,0,3,2022,23.0,20.0,23.0,27.0,19.0,24.571428571428573,4.035556254807899,25.0,4.42023319954853,24.892857142857142,4.33195948917886,59.499239626330656,1,1
2022-08-19,S02,ITEM_B,28.0,120.0,1,0,7.0,500.0,0.2,4,8,33,0,3,2022,15.0,28.0,29.0,20.0,25.0,23.857142857142858,5.241773600242115,24.428571428571427,5.154748157898454,24.75,4.591659104653475,59.489574283231974,1,1
2022-08-20,S02,ITEM_B,23.0,120.0,0,0,7.0,500.0,0.2,5,8,33,1,3,2022,28.0,28.0,31.0,29.0,33.0,23.857142857142858,5.241773600242115,24.357142857142858,5.093089478841827,24.857142857142858,4.632528193150176,59.48273615635179,1,1
2022-08-21,S02,ITEM_B,24.0,120.0,0,0,7.0,500.0,0.2,6,8,33,1,3,2022,23.0,19.0,32.0,29.0,30.0,23.142857142857142,4.9135381491204155,23.785714285714285,4.726009398540501,24.5,4.358898943542273,59.474815458098135,1,1
2022-08-22,S02,ITEM_B,12.0,120.0,0,0,7.0,500.0,0.2,0,8,34,0,3,2022,24.0,29.0,21.0,23.0,22.0,23.857142857142858,4.561745697595222,23.214285714285715,4.098378130020588,24.285714285714285,4.22389273553246,59.46711525938789,1,1
2022-08-23,S02,ITEM_B,23.0,120.0,0,0,7.0,500.0,0.2,1,8,34,0,3,2022,12.0,25.0,20.0,26.0,19.0,21.428571428571427,5.74041644416022,22.571428571428573,5.064420169010346,23.928571428571427,4.806851371306826,59.456814236111114,1,1
2022-08-24,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,2,8,34,0,3,2022,23.0,23.0,22.0,21.0,24.0,21.142857142857142,5.580578567035966,22.785714285714285,5.010428684685867,24.071428571428573,4.71348397864524,59.4489043176394,1,1
2022-08-25,S02,ITEM_B,16.0,120.0,0,0,7.0,500.0,0.2,3,8,34,0,3,2022,21.0,15.0,20.0,23.0,27.0,20.857142857142858,5.520524474739194,22.714285714285715,5.029582815366556,23.964285714285715,4.749129689137473,59.44056399132321,1,1
2022-08-26,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,4,8,34,0,3,2022,16.0,28.0,28.0,29.0,20.0,21.0,5.3541261347367115,22.428571428571427,5.301876093404777,23.571428571428573,4.939849835990035,59.431142919106485,1,1
2022-08-27,S02,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,5,8,34,1,3,2022,18.0,23.0,28.0,31.0,29.0,19.571428571428573,4.4293394111369775,21.714285714285715,5.165396275335027,23.5,5.007401928554216,59.42215958369471,1,1
2022-08-28,S02,ITEM_B,25.0,120.0,0,0,7.0,500.0,0.2,6,8,34,1,3,2022,27.0,24.0,19.0,32.0,29.0,20.142857142857142,5.145501965425169,21.642857142857142,5.077963596328798,23.428571428571427,4.939849835990042,59.415131151094734,1,1
2022-08-29,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,0,8,35,0,3,2022,25.0,12.0,29.0,21.0,23.0,20.285714285714285,5.282495802626419,22.071428571428573,5.09093138998249,23.285714285714285,4.829363449023673,59.40767230169051,1,1
2022-08-30,S02,ITEM_B,23.0,120.0,1,0,7.0,500.0,0.2,1,8,35,0,3,2022,21.0,23.0,25.0,20.0,26.0,21.571428571428573,3.8234863173616542,21.5,4.6863139525072945,23.214285714285715,4.8484983766060035,59.39934994582882,1,1
2022-08-31,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,2,8,35,0,3,2022,23.0,21.0,23.0,22.0,21.0,21.571428571428573,3.8234863173616542,21.357142857142858,4.601122653250575,23.107142857142858,4.817708735522733,59.391464471403815,1,1
2022-09-01,S02,ITEM_B,11.0,120.0,0,0,7.0,500.0,0.2,3,9,35,0,3,2022,22.0,16.0,15.0,20.0,23.0,21.714285714285715,3.8172540616826613,21.285714285714285,4.581376538654824,23.142857142857142,4.805200005198708,59.383365821962315,1,1
2022-09-02,S02,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,4,9,35,0,3,2022,11.0,18.0,28.0,28.0,29.0,21.0,5.259911279353549,21.0,5.099019513585488,22.714285714285715,5.325390911454589,59.37288869640537,1,1
2022-09-03,S02,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,5,9,35,1,3,2022,27.0,27.0,23.0,28.0,31.0,22.285714285714285,5.498917642418332,20.928571428571427,4.999450519250192,22.642857142857142,5.250850271284012,59.36588006061918,1,1
2022-09-04,S02,ITEM_B,27.0,120.0,1,0,7.0,500.0,0.2,6,9,35,1,3,2022,26.0,25.0,24.0,19.0,32.0,22.142857142857142,5.367450401217335,21.142857142857142,5.156879540316249,22.464285714285715,5.036769561838471,59.35865800865801,1,1
2022-09-05,S02,ITEM_B,25.0,120.0,0,0,7.0,500.0,0.2,0,9,36,0,3,2022,27.0,21.0,12.0,29.0,21.0,22.428571428571427,5.59336341441522,21.357142857142858,5.3436827240088824,22.285714285714285,4.767615623157314,59.35165548582558,1,1
2022-09-06,S02,ITEM_B,15.0,120.0,0,0,7.0,500.0,0.2,1,9,36,0,3,2022,25.0,23.0,23.0,25.0,20.0,23.0,5.6273143387117806,22.285714285714285,4.681034918905726,22.428571428571427,4.787549991451768,59.344223279965384,1,1
2022-09-07,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,2,9,36,0,3,2022,15.0,22.0,21.0,23.0,22.0,21.857142857142858,6.3882332306771685,21.714285714285715,5.060078616417129,22.25,4.971213429634455,59.334631191866755,1,1
2022-09-08,S02,ITEM_B,19.0,120.0,0,0,7.0,500.0,0.2,3,9,36,0,3,2022,19.0,11.0,16.0,15.0,20.0,21.428571428571427,6.477065767180775,21.571428571428573,5.109783763508613,22.142857142857142,5.008986633038876,59.32590830449827,1,1
2022-09-09,S02,ITEM_B,24.0,120.0,0,0,7.0,500.0,0.2,4,9,36,0,3,2022,19.0,27.0,18.0,28.0,28.0,22.571428571428573,4.825527358301756,21.785714285714285,4.917450424889409,22.107142857142858,5.028358731674441,59.317189189189186,1,1
2022-09-10,S02,ITEM_B,30.0,120.0,0,0,7.0,500.0,0.2,5,9,36,1,3,2022,24.0,26.0,27.0,23.0,28.0,22.142857142857142,4.488079449259056,22.214285714285715,4.8226799352816805,21.964285714285715,4.910171927723457,59.30955469087765,1,1
2022-09-11,S02,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,6,9,36,1,3,2022,30.0,27.0,25.0,24.0,19.0,22.714285714285715,5.250850271283029,22.428571428571427,5.109783763508695,22.035714285714285,5.014661045059825,59.30322022909012,1,1
2022-09-12,S02,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,0,9,37,0,3,2022,26.0,25.0,21.0,12.0,29.0,22.571428571428573,5.126959555693679,22.5,5.15528108611452,22.285714285714285,5.032171630893197,59.29602420051858,1,1
2022-09-13,S02,ITEM_B,21.0,120.0,0,0,7.0,500.0,0.2,1,9,37,0,3,2022,34.0,15.0,23.0,23.0,25.0,23.857142857142858,6.7188434378888395,23.428571428571427,5.970624058528521,22.464285714285715,5.357460308056034,59.29055951609419,1,1
2022-09-14,S02,ITEM_B,27.0,120.0,0,0,7.0,500.0,0.2,2,9,37,0,3,2022,21.0,19.0,22.0,21.0,23.0,24.714285714285715,5.70713838726849,23.285714285714285,6.005491991990486,22.321428571428573,5.340644789957644,59.28228941684665,1,1
2022-09-15,S02,ITEM_B,18.0,120.0,0,0,7.0,500.0,0.2,3,9,37,0,3,2022,27.0,19.0,11.0,16.0,15.0,25.857142857142858,5.145501965425315,23.642857142857142,6.071460891957182,22.464285714285715,5.41248312191257,59.2753185057223,1,1
2022-09-16,S02,ITEM_B,29.0,120.0,0,0,7.0,500.0,0.2,4,9,37,0,3,2022,18.0,24.0,27.0,18.0,28.0,25.714285714285715,5.37631490007488,24.142857142857142,5.171774622620496,22.571428571428573,5.287501485360245,59.266407599309154,1,1
2022-09-17,S02,ITEM_B,34.0,120.0,0,0,7.0,500.0,0.2,5,9,37,1,3,2022,29.0,30.0,26.0,27.0,23.0,26.428571428571427,5.442338432976497,24.285714285714285,5.283189180032897,22.607142857142858,5.328743064318027,59.25987481113749,1,1
2022-09-18,S02,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,6,9,37,1,3,2022,34.0,26.0,27.0,25.0,24.0,27.0,6.055300708195445,24.857142857142858,5.881615984857896,23.0,5.747785402835746,59.25442382391023,1,1
2022-09-19,S02,ITEM_B,22.0,120.0,0,0,7.0,500.0,0.2,0,9,38,0,3,2022,26.0,34.0,25.0,21.0,12.0,27.0,6.055300708195445,24.785714285714285,5.859621560740427,23.071428571428573,5.773044459213607,59.24724919093851,1,1
2022-09-20,S02,ITEM_B,26.0,120.0,0,0,7.0,500.0,0.2,1,9,38,0,3,2022,22.0,21.0,15.0,23.0,23.0,25.285714285714285,5.407226205560518,24.571428571428573,5.905854796644591,23.428571428571427,5.3570899468300075,59.23921484037964,1,1
